id,subject,topic_candidates,pdf,page_start,page_end,status
114-2-0604-37,放射線治療原理與技術學,近接與特殊放療,sources/114_2/0604_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0604-38,放射線治療原理與技術學,近接與特殊放療,sources/114_2/0604_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0604-39,放射線治療原理與技術學,輻射量與劑量學;偵檢器與計數統計;放射治療計畫與劑量;近接與特殊放療,sources/114_2/0604_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0604-40,放射線治療原理與技術學,半衰期與活度,sources/114_2/0604_Q.pdf,8,9,keyword_candidates_require_tutor_review
114-2-0604-41,放射線治療原理與技術學,放射生物學;放射藥物與核種製備;近接與特殊放療;癌症與臨床放療;泌尿與生殖系統,sources/114_2/0604_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0604-42,放射線治療原理與技術學,衰減與屏蔽,sources/114_2/0604_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0604-43,放射線治療原理與技術學,衰減與屏蔽;近接與特殊放療,sources/114_2/0604_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0604-44,放射線治療原理與技術學,核衰變與核種平衡;半衰期與活度,sources/114_2/0604_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0604-45,放射線治療原理與技術學,MRI原理與技術;放射治療計畫與劑量;近接與特殊放療;癌症與臨床放療;泌尿與生殖系統,sources/114_2/0604_Q.pdf,9,9,keyword_candidates_require_tutor_review
114-2-0604-46,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量;近接與特殊放療;癌症與臨床放療;泌尿與生殖系統,sources/114_2/0604_Q.pdf,9,10,keyword_candidates_require_tutor_review
114-2-0604-47,放射線治療原理與技術學,放射治療計畫與劑量;近接與特殊放療,sources/114_2/0604_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0604-48,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0604-49,放射線治療原理與技術學,放射治療計畫與劑量;放療設備與品保;神經系統,sources/114_2/0604_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0604-50,放射線治療原理與技術學,核醫SPECT與加馬攝影機;癌症與臨床放療,sources/114_2/0604_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0604-51,放射線治療原理與技術學,放射治療計畫與劑量;神經系統,sources/114_2/0604_Q.pdf,10,11,keyword_candidates_require_tutor_review
114-2-0604-52,放射線治療原理與技術學,核醫SPECT與加馬攝影機,sources/114_2/0604_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0604-53,放射線治療原理與技術學,放射治療計畫與劑量;近接與特殊放療;癌症與臨床放療;神經系統;泌尿與生殖系統,sources/114_2/0604_Q.pdf,11,11,keyword_candidates_require_tutor_review
114-2-0604-54,放射線治療原理與技術學,骨骼肌肉解剖與病理;神經系統,sources/114_2/0604_Q.pdf,11,12,keyword_candidates_require_tutor_review
114-2-0604-55,放射線治療原理與技術學,近接與特殊放療,sources/114_2/0604_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0604-56,放射線治療原理與技術學,輻射量與劑量學;癌症與臨床放療;神經系統;呼吸系統,sources/114_2/0604_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0604-57,放射線治療原理與技術學,輻射量與劑量學;癌症與臨床放療,sources/114_2/0604_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0604-58,放射線治療原理與技術學,輻射量與劑量學;癌症與臨床放療;泌尿與生殖系統,sources/114_2/0604_Q.pdf,12,12,keyword_candidates_require_tutor_review
114-2-0604-59,放射線治療原理與技術學,癌症與臨床放療;泌尿與生殖系統,sources/114_2/0604_Q.pdf,12,13,keyword_candidates_require_tutor_review
114-2-0604-60,放射線治療原理與技術學,骨骼肌肉解剖與病理;神經系統;呼吸系統;消化系統;泌尿與生殖系統,sources/114_2/0604_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0604-61,放射線治療原理與技術學,MRI原理與技術,sources/114_2/0604_Q.pdf,13,13,keyword_candidates_require_tutor_review
114-2-0604-62,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,13,14,keyword_candidates_require_tutor_review
114-2-0604-63,放射線治療原理與技術學,癌症與臨床放療,sources/114_2/0604_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0604-64,放射線治療原理與技術學,,sources/114_2/0604_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0604-65,放射線治療原理與技術學,衰減與屏蔽;放射治療計畫與劑量,sources/114_2/0604_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0604-66,放射線治療原理與技術學,MRI原理與技術,sources/114_2/0604_Q.pdf,14,14,keyword_candidates_require_tutor_review
114-2-0604-67,放射線治療原理與技術學,CT原理與技術;MRI原理與技術;影像品質與數位影像,sources/114_2/0604_Q.pdf,14,15,keyword_candidates_require_tutor_review
114-2-0604-68,放射線治療原理與技術學,CT原理與技術;神經系統,sources/114_2/0604_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0604-69,放射線治療原理與技術學,輻射量與劑量學;放療設備與品保,sources/114_2/0604_Q.pdf,15,15,keyword_candidates_require_tutor_review
114-2-0604-70,放射線治療原理與技術學,輻射防護與法規,sources/114_2/0604_Q.pdf,15,16,keyword_candidates_require_tutor_review
114-2-0604-71,放射線治療原理與技術學,輻射防護與法規,sources/114_2/0604_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0604-72,放射線治療原理與技術學,輻射防護與法規,sources/114_2/0604_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0604-73,放射線治療原理與技術學,輻射防護與法規,sources/114_2/0604_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0604-74,放射線治療原理與技術學,輻射量與劑量學;輻射防護與法規;近接與特殊放療,sources/114_2/0604_Q.pdf,16,16,keyword_candidates_require_tutor_review
114-2-0604-75,放射線治療原理與技術學,輻射量與劑量學;放療設備與品保;神經系統,sources/114_2/0604_Q.pdf,16,17,keyword_candidates_require_tutor_review
114-2-0604-76,放射線治療原理與技術學,輻射量與劑量學;輻射防護與法規;CT原理與技術;放療設備與品保;神經系統,sources/114_2/0604_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0604-77,放射線治療原理與技術學,輻射量與劑量學;放療設備與品保,sources/114_2/0604_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0604-78,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量;放療設備與品保,sources/114_2/0604_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0604-79,放射線治療原理與技術學,輻射防護與法規;核醫SPECT與加馬攝影機;放射治療計畫與劑量;放療設備與品保,sources/114_2/0604_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0604-80,放射線治療原理與技術學,輻射量與劑量學;放射治療計畫與劑量,sources/114_2/0604_Q.pdf,17,17,keyword_candidates_require_tutor_review
114-2-0605-01,核子醫學診療原理與技術學,核醫器官檢查;心血管系統;血液免疫與一般病理,sources/114_2/0605_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0605-02,核子醫學診療原理與技術學,半衰期與活度;放射藥物與核種製備;放射治療計畫與劑量,sources/114_2/0605_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0605-03,核子醫學診療原理與技術學,偵檢器與計數統計;內分泌與代謝,sources/114_2/0605_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0605-04,核子醫學診療原理與技術學,核衰變與核種平衡;放射藥物與核種製備,sources/114_2/0605_Q.pdf,1,1,keyword_candidates_require_tutor_review
114-2-0605-05,核子醫學診療原理與技術學,核醫PET;骨骼肌肉解剖與病理,sources/114_2/0605_Q.pdf,1,2,keyword_candidates_require_tutor_review
114-2-0605-06,核子醫學診療原理與技術學,核衰變與核種平衡;放射藥物與核種製備;癌症與臨床放療;骨骼肌肉解剖與病理,sources/114_2/0605_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0605-07,核子醫學診療原理與技術學,核衰變與核種平衡,sources/114_2/0605_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0605-08,核子醫學診療原理與技術學,放射藥物與核種製備;血液免疫與一般病理,sources/114_2/0605_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0605-09,核子醫學診療原理與技術學,核醫PET;放射藥物與核種製備,sources/114_2/0605_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0605-10,核子醫學診療原理與技術學,放射藥物與核種製備;攝影擺位與投照,sources/114_2/0605_Q.pdf,2,2,keyword_candidates_require_tutor_review
114-2-0605-11,核子醫學診療原理與技術學,核衰變與核種平衡;半衰期與活度;放射藥物與核種製備,sources/114_2/0605_Q.pdf,2,3,keyword_candidates_require_tutor_review
114-2-0605-12,核子醫學診療原理與技術學,放射藥物與核種製備,sources/114_2/0605_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0605-13,核子醫學診療原理與技術學,半衰期與活度;放射藥物與核種製備;攝影擺位與投照,sources/114_2/0605_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0605-14,核子醫學診療原理與技術學,核醫PET;放射藥物與核種製備;核醫器官檢查;心血管系統,sources/114_2/0605_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0605-15,核子醫學診療原理與技術學,CT原理與技術;核醫SPECT與加馬攝影機;核醫器官檢查;神經系統;心血管系統,sources/114_2/0605_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0605-16,核子醫學診療原理與技術學,核醫器官檢查;心血管系統,sources/114_2/0605_Q.pdf,3,3,keyword_candidates_require_tutor_review
114-2-0605-17,核子醫學診療原理與技術學,半衰期與活度;輻射量與劑量學;放射藥物與核種製備;核醫器官檢查;心血管系統,sources/114_2/0605_Q.pdf,3,4,keyword_candidates_require_tutor_review
114-2-0605-18,核子醫學診療原理與技術學,核醫SPECT與加馬攝影機;放射藥物與核種製備,sources/114_2/0605_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0605-19,核子醫學診療原理與技術學,影像品質與數位影像;核醫器官檢查;心血管系統;消化系統,sources/114_2/0605_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0605-20,核子醫學診療原理與技術學,核衰變與核種平衡;核醫PET;放射藥物與核種製備;核醫器官檢查;心血管系統;血液免疫與一般病理,sources/114_2/0605_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0605-21,核子醫學診療原理與技術學,放射生物學;核醫PET;放射藥物與核種製備;攝影擺位與投照;神經系統,sources/114_2/0605_Q.pdf,4,4,keyword_candidates_require_tutor_review
114-2-0605-22,核子醫學診療原理與技術學,CT原理與技術;MRI原理與技術;底片與影像接受器;核醫PET;癌症與臨床放療;對比劑與特殊攝影;神經系統;血液免疫與一般病理,sources/114_2/0605_Q.pdf,4,5,keyword_candidates_require_tutor_review
114-2-0605-23,核子醫學診療原理與技術學,MRI原理與技術;神經系統,sources/114_2/0605_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0605-24,核子醫學診療原理與技術學,衰減與屏蔽;影像品質與數位影像;核醫器官檢查;心血管系統,sources/114_2/0605_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0605-25,核子醫學診療原理與技術學,MRI原理與技術;放射藥物與核種製備;骨骼肌肉解剖與病理;泌尿與生殖系統,sources/114_2/0605_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0605-26,核子醫學診療原理與技術學,核醫PET;癌症與臨床放療,sources/114_2/0605_Q.pdf,5,5,keyword_candidates_require_tutor_review
114-2-0605-27,核子醫學診療原理與技術學,偵檢器與計數統計;癌症與臨床放療;內分泌與代謝,sources/114_2/0605_Q.pdf,5,6,keyword_candidates_require_tutor_review
114-2-0605-28,核子醫學診療原理與技術學,骨骼肌肉解剖與病理,sources/114_2/0605_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0605-29,核子醫學診療原理與技術學,放射藥物與核種製備;消化系統;內分泌與代謝,sources/114_2/0605_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0605-30,核子醫學診療原理與技術學,癌症與臨床放療;骨骼肌肉解剖與病理;血液免疫與一般病理,sources/114_2/0605_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0605-31,核子醫學診療原理與技術學,核醫PET,sources/114_2/0605_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0605-32,核子醫學診療原理與技術學,骨骼肌肉解剖與病理,sources/114_2/0605_Q.pdf,6,6,keyword_candidates_require_tutor_review
114-2-0605-33,核子醫學診療原理與技術學,放射藥物與核種製備;骨骼肌肉解剖與病理,sources/114_2/0605_Q.pdf,6,7,keyword_candidates_require_tutor_review
114-2-0605-34,核子醫學診療原理與技術學,核衰變與核種平衡;核醫PET;癌症與臨床放療,sources/114_2/0605_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0605-35,核子醫學診療原理與技術學,攝影擺位與投照,sources/114_2/0605_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0605-36,核子醫學診療原理與技術學,放射藥物與核種製備;泌尿與生殖系統,sources/114_2/0605_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0605-37,核子醫學診療原理與技術學,偵檢器與計數統計;MRI原理與技術;放射藥物與核種製備;內分泌與代謝,sources/114_2/0605_Q.pdf,7,7,keyword_candidates_require_tutor_review
114-2-0605-38,核子醫學診療原理與技術學,MRI原理與技術;核醫器官檢查;泌尿與生殖系統,sources/114_2/0605_Q.pdf,7,8,keyword_candidates_require_tutor_review
114-2-0605-39,核子醫學診療原理與技術學,核醫器官檢查;泌尿與生殖系統;內分泌與代謝,sources/114_2/0605_Q.pdf,8,8,keyword_candidates_require_tutor_review
114-2-0605-40,核子醫學診療原理與技術學,MRI原理與技術;內分泌與代謝,sources/114_2/0605_Q.pdf,8,9,keyword_candidates_require_tutor_review
114-2-0605-41,核子醫學診療原理與技術學,偵檢器與計數統計;放射藥物與核種製備;骨骼肌肉解剖與病理;心血管系統;內分泌與代謝,sources/114_2/0605_Q.pdf,9,10,keyword_candidates_require_tutor_review
114-2-0605-42,核子醫學診療原理與技術學,放射藥物與核種製備;泌尿與生殖系統,sources/114_2/0605_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0605-43,核子醫學診療原理與技術學,核醫器官檢查;內分泌與代謝,sources/114_2/0605_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0605-44,核子醫學診療原理與技術學,半衰期與活度;放射藥物與核種製備;泌尿與生殖系統,sources/114_2/0605_Q.pdf,10,10,keyword_candidates_require_tutor_review
114-2-0605-45,核子醫學診療原理與技術學,消化系統;血液免疫與一般病理,sources/114_2/0605_Q.pdf,10,11,keyword_candidates_require_tutor_review
114-2-0605-46,核子醫學診療原理與技術學,血液免疫與一般病理,sources/114_2/0605_Q.pdf,11,11,keyword_candidates_require_tutor_review
